Participant_Group,One_Ego_One,One_Ego_Two,One_Ego_Three,One_Walk_One,One_Walk_Two,One_Walk_Three,One_Tele_One,One_Tele_Two,One_Tele_Three,Four_Ego_One,Four_Ego_Two,Four_Ego_Three,Four_Walk_One,Four_Walk_Two,Four_Walk_Three,Four_Tele_One,Four_Tele_Two,Four_Tele_Three
1,0.184716187267334,0.184716187267334,0.184716187267334,0.261122424568543,0.261122424568543,0.261122424568543,0.6953662617264,0.6953662617264,0.6953662617264,0.363652766330984,0.363652766330984,0.363652766330984,0.608593902310541,0.608593902310541,0.608593902310541,0.524270070897668,0.524270070897668,0.524270070897668
1,0.889054806963899,0.889054806963899,0.889054806963899,0.602967482780352,0.602967482780352,0.602967482780352,0.880485324679829,0.880485324679829,0.880485324679829,0.713930270258506,0.713930270258506,0.713930270258506,1.01605857442852,1.01605857442852,1.01605857442852,1.011748209073,1.011748209073,1.011748209073
1,0.490420188517829,0.490420188517829,0.490420188517829,0.493270352920719,0.493270352920719,0.493270352920719,0.899092900432854,0.899092900432854,0.899092900432854,0.897628689257621,0.897628689257621,0.897628689257621,1.26764828375054,1.26764828375054,1.26764828375054,1.37371076120232,1.37371076120232,1.37371076120232
1,0.644141688478952,0.644141688478952,0.644141688478952,1.48790975229985,1.48790975229985,1.48790975229985,1.26337016904251,1.26337016904251,1.26337016904251,0.951807088270029,0.951807088270029,0.951807088270029,1.90859601478416,1.90859601478416,1.90859601478416,1.52050496137648,1.52050496137648,1.52050496137648
1,1.54869990766247,1.54869990766247,1.54869990766247,0.978142182840927,0.978142182840927,0.978142182840927,2.21125894462417,2.21125894462417,2.21125894462417,2.29426436970407,2.29426436970407,2.29426436970407,2.20365390303969,2.20365390303969,2.20365390303969,3.07877053388565,3.07877053388565,3.07877053388565
1,1.37807824951692,1.37807824951692,1.37807824951692,2.89598393968453,2.89598393968453,2.89598393968453,1.68423490771224,1.68423490771224,1.68423490771224,1.44339757061319,1.44339757061319,1.44339757061319,2.35363166950298,2.35363166950298,2.35363166950298,3.25432491502978,3.25432491502978,3.25432491502978
1,0.330193443890695,0.330193443890695,0.330193443890695,0.289949067237723,0.289949067237723,0.289949067237723,0.421677794813472,0.421677794813472,0.421677794813472,0.34846905011903,0.34846905011903,0.34846905011903,0.66196005162362,0.66196005162362,0.66196005162362,0.470894766682259,0.470894766682259,0.470894766682259
1,0.64042924237565,0.64042924237565,0.64042924237565,0.80765187984902,0.80765187984902,0.80765187984902,0.589910670083451,0.589910670083451,0.589910670083451,1.21667312857402,1.21667312857402,1.21667312857402,1.49749666964113,1.49749666964113,1.49749666964113,1.1738101136853,1.1738101136853,1.1738101136853
1,0.219362106378181,0.219362106378181,0.219362106378181,0.497317778117084,0.497317778117084,0.497317778117084,0.40371748632786,0.40371748632786,0.40371748632786,1.18773753584831,1.18773753584831,1.18773753584831,0.477342353705311,0.477342353705311,0.477342353705311,0.672732102586991,0.672732102586991,0.672732102586991
1,0.335304675565065,0.335304675565065,0.335304675565065,0.34172472987836,0.34172472987836,0.34172472987836,0.47809311806914,0.47809311806914,0.47809311806914,0.465780253294543,0.465780253294543,0.465780253294543,1.17584778710202,1.17584778710202,1.17584778710202,0.747647327218146,0.747647327218146,0.747647327218146
1,0.759476179264999,0.759476179264999,0.759476179264999,0.816158666218419,0.816158666218419,0.816158666218419,1.1243102409712,1.1243102409712,1.1243102409712,0.890677118653821,0.890677118653821,0.890677118653821,1.11202530009825,1.11202530009825,1.11202530009825,1.23699030860253,1.23699030860253,1.23699030860253
1,0.598773155013541,0.598773155013541,0.598773155013541,0.444422345200605,0.444422345200605,0.444422345200605,0.177498697283859,0.177498697283859,0.177498697283859,0.571903632868737,0.571903632868737,0.571903632868737,0.852562197207131,0.852562197207131,0.852562197207131,0.604772492590048,0.604772492590048,0.604772492590048
1,0.441404244361862,0.441404244361862,0.441404244361862,0.598805566447827,0.598805566447827,0.598805566447827,0.461269595533803,0.461269595533803,0.461269595533803,0.930949952973214,0.930949952973214,0.930949952973214,1.00888679825936,1.00888679825936,1.00888679825936,0.828801896030184,0.828801896030184,0.828801896030184
1,0.275194084177304,0.275194084177304,0.275194084177304,0.711601759187133,0.711601759187133,0.711601759187133,1.01817120475205,1.01817120475205,1.01817120475205,0.586331496841101,0.586331496841101,0.586331496841101,1.27614519632161,1.27614519632161,1.27614519632161,1.15179430064838,1.15179430064838,1.15179430064838
1,0.710685068408356,0.710685068408356,0.710685068408356,0.551923483105853,0.551923483105853,0.551923483105853,1.22351314702337,1.22351314702337,1.22351314702337,0.750245273982649,0.750245273982649,0.750245273982649,0.678153699771436,0.678153699771436,0.678153699771436,0.860530697994471,0.860530697994471,0.860530697994471
1,0.56215009916541,0.56215009916541,0.56215009916541,0.681577866725976,0.681577866725976,0.681577866725976,0.482362501037022,0.482362501037022,0.482362501037022,0.442896247985208,0.442896247985208,0.442896247985208,1.02373966429744,1.02373966429744,1.02373966429744,1.46822043601847,1.46822043601847,1.46822043601847
1,0.182941890249916,0.182941890249916,0.182941890249916,0.295537510495497,0.295537510495497,0.295537510495497,0.575732994529716,0.575732994529716,0.575732994529716,0.724300658145317,0.724300658145317,0.724300658145317,0.676934146766963,0.676934146766963,0.676934146766963,1.36616683639606,1.36616683639606,1.36616683639606
1,0.472459776530317,0.472459776530317,0.472459776530317,0.636398472262856,0.636398472262856,0.636398472262856,1.07453624857474,1.07453624857474,1.07453624857474,0.792164764387713,0.792164764387713,0.792164764387713,1.8421525771046,1.8421525771046,1.8421525771046,2.1257407005606,2.1257407005606,2.1257407005606
1,0.394614175989619,0.394614175989619,0.394614175989619,0.36305370998176,0.36305370998176,0.36305370998176,0.430298836971866,0.430298836971866,0.430298836971866,0.8446387379993,0.8446387379993,0.8446387379993,0.694597433328749,0.694597433328749,0.694597433328749,0.556626360168333,0.556626360168333,0.556626360168333
1,0.20738451852937,0.20738451852937,0.20738451852937,0.7111869545116,0.7111869545116,0.7111869545116,0.811169266537689,0.811169266537689,0.811169266537689,0.608744184547085,0.608744184547085,0.608744184547085,1.1911013817392,1.1911013817392,1.1911013817392,1.22626003833867,1.22626003833867,1.22626003833867
1,0.423794815493706,0.423794815493706,0.423794815493706,0.859221617706531,0.859221617706531,0.859221617706531,0.365858520616674,0.365858520616674,0.365858520616674,1.09824042392922,1.09824042392922,1.09824042392922,1.34079999628078,1.34079999628078,1.34079999628078,2.5025745846272,2.5025745846272,2.5025745846272
2,0.851486965656508,0.851486965656508,0.851486965656508,1.46176091602414,1.46176091602414,1.46176091602414,2.55621012444545,2.55621012444545,2.55621012444545,1.50226460959002,1.50226460959002,1.50226460959002,2.67325683786383,2.67325683786383,2.67325683786383,3.84055036963993,3.84055036963993,3.84055036963993
2,0.735919454417634,0.735919454417634,0.735919454417634,1.387141817607,1.387141817607,1.387141817607,2.02816210867157,2.02816210867157,2.02816210867157,0.633127419729437,0.633127419729437,0.633127419729437,1.607915290205,1.607915290205,1.607915290205,2.32137940598792,2.32137940598792,2.32137940598792
2,0.927413077375538,0.927413077375538,0.927413077375538,0.925632131419217,0.925632131419217,0.925632131419217,1.25991426011027,1.25991426011027,1.25991426011027,1.4682497901099,1.4682497901099,1.4682497901099,1.22503781553003,1.22503781553003,1.22503781553003,3.38112086610712,3.38112086610712,3.38112086610712
2,1.32933617275512,1.32933617275512,1.32933617275512,0.991167924744373,0.991167924744373,0.991167924744373,2.19580232525492,2.19580232525492,2.19580232525492,1.18218464834406,1.18218464834406,1.18218464834406,1.1848961088133,1.1848961088133,1.1848961088133,2.38609190016994,2.38609190016994,2.38609190016994
2,0.590867755029166,0.590867755029166,0.590867755029166,0.845890965303058,0.845890965303058,0.845890965303058,1.01747173955245,1.01747173955245,1.01747173955245,1.00747205897113,1.00747205897113,1.00747205897113,1.40936889720077,1.40936889720077,1.40936889720077,2.0095719855502,2.0095719855502,2.0095719855502
2,1.15220077602137,1.15220077602137,1.15220077602137,1.04491043642791,1.04491043642791,1.04491043642791,0.819897138966901,0.819897138966901,0.819897138966901,0.757846120333916,0.757846120333916,0.757846120333916,1.28582279222158,1.28582279222158,1.28582279222158,2.37278067499771,2.37278067499771,2.37278067499771
2,1.80037983283509,1.80037983283509,1.80037983283509,1.55544523567267,1.55544523567267,1.55544523567267,5.24692514689133,5.24692514689133,5.24692514689133,0.906521243599013,0.906521243599013,0.906521243599013,2.7212672374573,2.7212672374573,2.7212672374573,2.23737943717681,2.23737943717681,2.23737943717681
2,0.682484333630898,0.682484333630898,0.682484333630898,0.802751796606399,0.802751796606399,0.802751796606399,0.928058329576656,0.928058329576656,0.928058329576656,1.90147273854212,1.90147273854212,1.90147273854212,1.03138051800702,1.03138051800702,1.03138051800702,2.0912225154594,2.0912225154594,2.0912225154594
2,0.548262996801937,0.548262996801937,0.548262996801937,0.455270295161251,0.455270295161251,0.455270295161251,0.743459852086442,0.743459852086442,0.743459852086442,1.64881833595322,1.64881833595322,1.64881833595322,0.982898475514787,0.982898475514787,0.982898475514787,2.62120241209719,2.62120241209719,2.62120241209719
2,0.847488055663608,0.847488055663608,0.847488055663608,0.931725062968136,0.931725062968136,0.931725062968136,1.48496764066151,1.48496764066151,1.48496764066151,1.42231210804577,1.42231210804577,1.42231210804577,1.56001832989957,1.56001832989957,1.56001832989957,1.90531517014209,1.90531517014209,1.90531517014209
2,0.420103300157097,0.420103300157097,0.420103300157097,0.964446164266995,0.964446164266995,0.964446164266995,0.895870301338107,0.895870301338107,0.895870301338107,1.26908243802229,1.26908243802229,1.26908243802229,2.23140100386644,2.23140100386644,2.23140100386644,3.20859497302207,3.20859497302207,3.20859497302207
2,0.704303060262248,0.704303060262248,0.704303060262248,1.10094856451421,1.10094856451421,1.10094856451421,1.04658261291548,1.04658261291548,1.04658261291548,0.856644741398283,0.856644741398283,0.856644741398283,1.442138011609,1.442138011609,1.442138011609,1.96280793851409,1.96280793851409,1.96280793851409
2,0.563323003063677,0.563323003063677,0.563323003063677,2.42429338522323,2.42429338522323,2.42429338522323,3.79673408142957,3.79673408142957,3.79673408142957,1.18757421917538,1.18757421917538,1.18757421917538,1.78706175643028,1.78706175643028,1.78706175643028,3.38635816381016,3.38635816381016,3.38635816381016
2,0.588691476250158,0.588691476250158,0.588691476250158,1.11038972806057,1.11038972806057,1.11038972806057,1.48027766686922,1.48027766686922,1.48027766686922,1.77952371702606,1.77952371702606,1.77952371702606,1.86930315394103,1.86930315394103,1.86930315394103,3.06496589572777,3.06496589572777,3.06496589572777
2,0.579729006830958,0.579729006830958,0.579729006830958,1.00459587267999,1.00459587267999,1.00459587267999,0.75292726041444,0.75292726041444,0.75292726041444,0.741032785780932,0.741032785780932,0.741032785780932,0.933742016190653,0.933742016190653,0.933742016190653,1.57230153849075,1.57230153849075,1.57230153849075
2,0.482374057903325,0.482374057903325,0.482374057903325,0.978734018350076,0.978734018350076,0.978734018350076,1.44300135873767,1.44300135873767,1.44300135873767,0.846295452921204,0.846295452921204,0.846295452921204,1.14332035239183,1.14332035239183,1.14332035239183,2.53278521170119,2.53278521170119,2.53278521170119
2,0.910472663655522,0.910472663655522,0.910472663655522,0.634753191061401,0.634753191061401,0.634753191061401,1.20266064287247,1.20266064287247,1.20266064287247,0.952283379851297,0.952283379851297,0.952283379851297,1.45818288594498,1.45818288594498,1.45818288594498,2.2124403210211,2.2124403210211,2.2124403210211
2,0.706327395750946,0.706327395750946,0.706327395750946,2.27393082763805,2.27393082763805,2.27393082763805,7.55188536737414,7.55188536737414,7.55188536737414,2.45756230940718,2.45756230940718,2.45756230940718,3.82559757819717,3.82559757819717,3.82559757819717,5.43767751661856,5.43767751661856,5.43767751661856
2,0.427023795204852,0.427023795204852,0.427023795204852,0.520391257226049,0.520391257226049,0.520391257226049,1.06898385103282,1.06898385103282,1.06898385103282,1.23038439758156,1.23038439758156,1.23038439758156,1.46741009935915,1.46741009935915,1.46741009935915,2.3715303219044,2.3715303219044,2.3715303219044
2,0.813920141573768,0.813920141573768,0.813920141573768,0.829298717354616,0.829298717354616,0.829298717354616,2.61511553244128,2.61511553244128,2.61511553244128,0.861094820309501,0.861094820309501,0.861094820309501,2.33990206288871,2.33990206288871,2.33990206288871,3.62964651413016,3.62964651413016,3.62964651413016
2,0.560367790652285,0.560367790652285,0.560367790652285,0.975695594276583,0.975695594276583,0.975695594276583,0.783078803510769,0.783078803510769,0.783078803510769,1.49584913639934,1.49584913639934,1.49584913639934,1.63835941944902,1.63835941944902,1.63835941944902,1.86041334632185,1.86041334632185,1.86041334632185
2,0.568700613424134,0.568700613424134,0.568700613424134,1.01973447554317,1.01973447554317,1.01973447554317,1.52245537946586,1.52245537946586,1.52245537946586,1.80694553955217,1.80694553955217,1.80694553955217,2.68536572990752,2.68536572990752,2.68536572990752,3.34347495411124,3.34347495411124,3.34347495411124
2,0.668648902354542,0.668648902354542,0.668648902354542,1.41195649457835,1.41195649457835,1.41195649457835,2.65192793160717,2.65192793160717,2.65192793160717,2.29540287909342,2.29540287909342,2.29540287909342,2.65906773575208,2.65906773575208,2.65906773575208,3.25081091692814,3.25081091692814,3.25081091692814
